recipe_id,name,ingredients,cooking_steps,tags,cuisine_type,diet_type
SzZvSjHCPgq9R8ZBVhuqjvEJ,김치 로제파스타,스파게티 면 두 줌 160g  배추김치숙성 컵 70g  베이컨 4장  냉동 새우살 10마리  만가닥 버섯 반 줌  양파 개  마늘 3쪽  청양고추 1개  체다 슬라이스 치즈 2장  설탕 작은술  버터 1큰술  올리브유 약간  파슬리가루 약간  소금 약간  후춧가루 약간  토마토 소스 1컵  우유 1컵  면수 컵  파르메산 치즈가루 1큰술,"Step 1 양파는 채를 썰고 만가닥 버섯은 밑동을 제거해 주세요. 마늘은 편으로 썰고 청양고추는 송송 썰어주세요. 배추김치는 양념을 털어낸 후 베이컨과 함께 한입 크기로 썰고 새우살은 해동한 후 흐르는 물에 헹궈 체에 밭쳐 물기를 빼주세요. Step 2 스파게티 면은 끓는 물에 약간의 소금과 올리브유를 넣고 6분간 삶아주세요. tip 스파게티 면은 표기되어 있는 조리시간 보다 1분 정도 덜 삶아 채반에 건져주세요. 면 삶은 국물인 면수는 12컵 정도 따로 빼서 준비해주세요 Step 3 달군 팬에 올리브유를 두르고 마늘과 양파를 넣어 볶다가 베이컨과 배추김치를 넣은 후 설탕을 뿌려 3분 정도 볶아주세요. Step 4 배추김치가 반쯤 투명하게 볶아지면 새우살과 만가닥 버섯, 양념 재료를 넣고 1분 정도 끓이다가 체다 슬라이스치즈를 넣어 고루 섞어주세요. tip 기호에 따라 체다 슬라이스치즈 대신 생크림 1컵 정도 넣어 만드시면 크림 향이 진한 파스타를 만드실 수 있어요. Step 5 삶은 스파게티 면과 청양고추, 버터를 넣어 고루 섞고 약간의 소금, 후춧가루를 넣어 간을 해주세요. tip 우유를 가감해서 파스타의 농도를 조절해 주세요. Step 6 접시에 김치 로제 파스타를 담고 후춧가루와 파슬리 가루를 뿌려 맛있게 즐겨주세요.","['고단백', '저칼로리', '고지방', '고염', '고당']",양식,일반
MybyAseTNVdaXDZyPgt9tkZ1,사과계피차,사과 3개 | 계피 200g | 꿀 2 ½컵 | 식초 약간,"Step 1 사과는 식초를 약간 넣은 물에 담갔다가 깨끗하게 씻어주세요. Step 2 사과를 4등분으로 잘라 씨를 제거하고 얇게 썰어주세요. Step 3 큰 볼에 사과, 계피, 꿀을 넣고 버무려주세요. Step 4 소독한 유리병에 버무린 사과를 넣고 실온에서 하루 정도 숙성시킨 후 냉장고에서 3일 정도 숙성시켜주세요. Step 5 뜨거운 물에 타서 마시거나 끓여서 드시면 더 진한맛을 느낄 수 있습니다.",['고당'],한식,일반
JcbpU86SDaPVUCwuet9QsTCq,동태무조림,동태 1마리 | 무 1/3개 | 양파 1개 | 청양고추 2개 | 홍고추 1개 | 대파 1대 | 다시마멸치육수 1+1/2컵 | 진간장 4큰술 | 고춧가루 2큰술 | 설탕 1큰술 | 맛술 2큰술 | 다진마늘 1큰술 | 생강가루 1/4작은술 | 참기름 1/2큰술 | 후춧가루 약간,"Step 1 동태는 아가미와 지느러미, 꼬리를 자르고 소금물에 씻어 4센티 크기로 토막을 내주세요. Step 2 무는 반달모양으로 큼직하게 썰고, 양파는 굵게 채썰어주세요. 고추와 대파는 어슷하게 썰어주세요. Step 3 냄비에 무를 깔고, 다시마멸치육수와 조림양념을 넣어 10분 정도 끓여주세요. Step 4 무가 반쯤 익으면 동태와 양파를 넣고, 양념장을 수저로 끼얹어주면서 중불에서 국물이 자작할 때까지 졸여주세요. Step 5 동태에 간이 스며들면 마지막에 청양고추와 홍고추, 대파를 넣고 한소끔 끓이다가 불을 꺼주세요. Step 6 따뜻할 때 밥과 함께 즐겨주세요.",['고염'],한식,일반
Hkogrkfg9sRPAA6NfmXbVEgC,멸치육수 떡국,떡국용 떡 300g | 대파 1/2대 | 달걀 1개 | 국간장 1큰술 | 소금 2꼬집 | 후춧가루 약간 | 통깨 약간 | 물 5컵(1L) | 멸치 10마리 | 다시마 6cm*6cm,"Step 1 떡은 20분 정도 물에 불려 준비해 주세요. tip. 떡국용 떡은 떡집에서 구입하면 훨씬 쫄깃하고 맛있답니다 Step 2 다시마는 젖은 수건으로 살짝 닦아주고, 멸치는 내장을 제거하여 냄비에 볶아주세요. 냄비에 물, 다시마를 넣고 5분간 끓이다가 다시마를 건져내고 10분간 더 끓인 후 체에 걸러 주세요. Step 3 대파는 송송 썰어주세요. 볼에 달걀을 풀어 준비해 주세요. Step 4 냄비에 육수를 넣고 끓인 후 떡을 넣고 5분 정도 더 끓여주세요. 국간장으로 간을 하고 모자란 간은 소금을 약간 넣어주세요. tip. 떠오르는 거품을 제거하면 국물이 깔끔해져요 Step 5 그릇에 떡을 먼저 건져내 담은 후 센불로 육수를 끓여주세요. 풀어 놓은 달걀을 넣고 바로 불을 꺼주세요. tip. 달걀을 풀어준 후 섞지 않아야 국물이 깔끔해요 Step 6 담아둔 떡에 육수를 붓고 후춧가루와 대파, 통깨를 뿌려 완성해주세요.","['고단백', '고염']",한식,일반
Eokq3G7D26ueD9dgfmbaTDV2,콜리플라워스테이크,콜리플라워 1개  양송이 버섯 3개  그린올리브 8개  메이플 시럽 1큰술  파프리카 파우더 약간  바질 가루 1작은술  올리브유 4큰술  소금 약간  후춧가루 약간  바질페스토 적당량  감자 2개  소금 12작은술  설탕 12큰술  버터 2큰술  생크림 4큰술,"Step 1 감자 껍질을 벗긴 후 8등분으로 잘라 냄비에 물이 잠길 정도로 넣어 20분 정도 푹 삶아주세요. Step 2 체에 밭쳐 물기를 뺀 후 볼에 넣어 뜨거울 때 감자를 으깬 후 버터와 소금을 넣어 잘 섞어주세요. 생크림을 넣어 가볍게 섞어 감자 퓨레를 완성해주세요. Step 3 콜리플라워는 밑둥을 기준으로 34등분으로 잘라주세요. 양송이버섯과 마늘은 슬라이스해주세요. 볼에 밑간 재료를 모두 섞어주세요. Step 4 콜리플라워에 밑간을 골고루 뿌려 오븐용기에 양송이버섯, 마늘, 올리브와 함께 담아주세요. Step 5 도로 예열한 오븐에 넣어 2025분 정도 구워주세요. 콜리플라워 크기에 따라 굽는 시간을 조절해주세요. Step 6 접시에 감자퓨레를 깔고, 그 위에 콜리플라워와 가니쉬 야채를 얹어주세요. 메이플 시럽을 뿌린 후 바질페스토를 곁들여 맛있게 즐겨주세요.","['저칼로리', '고지방', '고염', '고당']",양식,일반
Tu138VDWTMTcqgzyD2NkxHiS,깍두기볶음밥,깍두기 1컵 (120g) | 대패삼겹살 180g | 달걀 2개 | 공기밥 2공기 | 김가루 약간 | 대파 1대 | 쪽파 1대 | 식용유 적당량 | 통깨 약간 | 진간장 1/2큰술 | 설탕 1/2큰술 | 올리고당 1/2큰술 | 고춧가루 1/2큰술 | 고추장 1큰술 | 참기름 1큰술 | 깍두기 국물 4큰술,"Step 1 깍두기는 먹기 좋은 크기로 자르고, 대파와 쪽파는 송송 썰어주세요. Step 2 달군 팬에 기름을 두르고 대파를 12분 정도 볶다가 대패삼겹살을 넣어 볶아주세요. 양념재료는 모두 섞어주세요. Step 3 대패삼겹살이 반쯤 익으면 깍두기와 양념재료를 넣어 34분 정도 볶아주세요. Step 4 공기밥을 넣고 주걱으로 밥을 가르듯이 고루 섞어가며 볶다가 마지막에 참기름을 뿌려 주세요. 다른 달군 팬에 기름을 두르고 달걀프라이를 만들어주세요. Step 5 그릇에 깍두기 볶음밥을 담고, 통깨와 실파, 김가루를 뿌려주세요. 달걀프라이를 곁들여 맛있게 즐겨주세요.","['고단백', '고지방']",한식,일반
YT8BxR6iVFDTXdbqSby77NLA,달걀국,달걀 3개 | 대파 ⅓대 | 물 4컵 | 새우젓 1작은술 | 국간장 ½ 작은술 | 맛술 1큰술 | 후춧가루 약간,"Step 1 볼에 달걀과 소금, 맛술을 넣고 잘 풀어주세요. Step 2 냄비에 물을 붓고 끓어오르면 송송 썬 대파를 넣어주세요. 풀어둔 달걀 물을 채반에 받쳐 넣어주세요. tip. 달걀을 바로 저으면 국물이 탁해지니 어느 정도 익었을 때 저어주세요 Step 3 달걀이 떠오르면 새우젓과 국간장으로 간을 해 한소끔 끓여 완성해 주세요. tip. 새우젓이 없다면 국간장과 액젓, 굵은 소금으로 간을 맞춰 주세요 Step 4 그릇에 담고 송송 썬 대파와 후춧가루를 뿌려 맛있게 즐겨 주세요.","['고단백', '고염']",한식,일반
dXN8tFemPCHyGqSkZoKLfoeQ,불고기토마토샐러드,쇠고기불고기용 350g  체리토마토 6개  어린잎채소 한 줌  양파 14개  설탕 1큰술  올리고당 1큰술  간장 2큰술  참기름 1큰술  다진 마늘 12큰술  후추.통깨 약간씩  올리브오일 3큰술  홀그레인머스터드 1큰술  식초 1큰술  올리고당 12큰술  소금.후추 약간씩,"Step 1 쇠고기는 5cm 길이로 자른 후 강판에 간 양파, 설탕, 올리고당에 10분간 재워 밑간을 해두세요. Step 2 쇠고기에 불고기 양념 재료를 골고루 버무린 후 달군 팬에 넣고 익을 때까지 볶아주세요. Step 3 체리토마토는 길게 4등분합니다. 어린잎채소는 찬물에 담갔다가 헹구고 물기를 제거해주세요. Step 4 드레싱 재료를 잘 섞어 체리토마토에 버무려주세요. Step 5 그릇에 쇠고기체리토마토어린잎채소 순으로 올려내주세요. 쇠고기를 약간 식힌 후에 올려야 채소의 아삭함이 잘 살아요.","['저칼로리', '고당']",양식,일반
mke5rs9CEfvmDdHsrxhYEtwn,완두콩밥,불린 쌀 2컵 | 물 2컵 | 완두콩 1/2컵,Step 1 솥에 불린 쌀과 씻은 완두콩을 넣어주세요. Step 2 물을 넣고 뚜껑을 닫아 센 불에서 끓여주세요. 밥물이 끓기 시작하면 불을 약한 불로 줄여 15분 정도 익혀주세요. Step 3 밥이 다 지어지면 510분 정도 뜸을 들인 후 주걱으로 위아래 가볍게 섞어 맛있게 즐겨주세요.,['일반'],한식,일반
BdDj1VHpwiEdjr6WCJAHi4ae,새우 오일 파스타,스파게티 170g  마늘 6쪽  흰다리새우 5마리  루꼴라 생략 가능 한 줌  페페론치노 또는 건고추 3개 또는 1개  이태리파슬리 생략 가능 약간  올리브오일 5큰술  치킨스톡 고형 14조각  소금 약간  후춧가루 약간,"Step 1 마늘은 편으로 썰고 페페론치노와 이태리파슬리는 굵게 다져주세요. 새우는 머리를 떼어내고 꼬리만 남겨 껍질을 제거해 주세요. Step 2 물 8컵에 소금 1큰술을 넣고 스파게티 면을 6분 정도 삶고 넓은 그릇에 펼친 후 올리브오일을 뿌려주세요. 면 삶은 물 컵은 남겨주세요 Step 3 팬에 올리브오일을 두르고 마늘 편과 페페론치노를 넣어 약간의 소금과 후추로 밑간하여 볶아주세요. 손질한 새우를 넣어 마늘이 노릇해질 때까지 볶아주세요. Step 4 삶은 스파게티 면을 넣고 약간의 소금과 후추로 간을 하고 면과 소스가 겉돌지 않게 면수, 치킨스톡을 넣어주면서 볶아주세요. 마지막에 약간의 올리브오일과 이태리파슬리를 뿌리고 불을 꺼주세요. Step 5 그릇에 담아 맛있게 즐겨주세요.","['고단백', '고지방', '고염']",양식,일반
Vknh411PRVQVuxm6aQBKYSP5,부라타샐러드,"부라타 치즈 1개  방울토마토 1015개 150g  바질페스토 1큰술  바질잎 6장 10g  올리브 오일 3큰술  소금, 후추 약간","Step 1 깨끗이 씻은 방울토마토를 반으로 자르고, 볼에 담아 올리브오일, 소금, 후추를 넣어 버무려 주세요. 올리브오일 Step 2 접시에 버무려 둔 방울토마토와 바질잎을 담고, 가운데 부라타 치즈를 올린 후 바질페스토를 곁들여 맛있게 즐겨 주세요.","['고지방', '고염']",양식,일반
BVdG7LQGDLQGpHK41KW4gRC2,청경채볶음,청경채 6개300g  페페론치노 또는 건고추 3개 1개  마늘 4톨  볶은 땅콩 8개  식용유 2큰술  참기름 약간  굴소스 1큰술  간장 1큰술  설탕 큰술  생강가루 약간  소금 약간  후춧가루 약간,"Step 1 깨끗이 씻은 청경채는 밑동을 제거 후 세로로 반으로 잘라주세요. 마늘은 편으로 썰고, 페페론치노는 반으로 자르고, 땅콩은 잘게 다져주세요. 소스재료는 볼에 넣어 섞어주세요. Step 2 달군 팬에 기름을 두르고 마늘을 노릇하게 볶다가 페페론치노를 넣어 볶아주세요. Step 3 청경채를 넣어 센 불에서 볶다가 소스 재료를 넣어 중불에서 2분 정도 볶아주세요. Step 4 불을 끈 후 다진 땅콩과 참기름을 뿌려 완성해주세요.",['고지방'],중식,일반
K8yS1AxX2tB6gr9YaMqKWiHt,땅콩호박 수프,땅콩호박 1개  양파 1개  버터 2큰술  물 3컵  우유 2컵  올리고당 3큰술  소금 12큰술  후춧가루 약간,"Step 1 땅콩호박은 모양대로 반 잘라 속의 씨를 제거해 주세요. 양파는 껍질을 벗긴 후 채를 썰어주세요. Tip. 땅콩호박은 전자레인지에 2분 정도 돌리고 껍질을 제거하면 좀 더 쉽게 껍질을 벗길 수 있답니다 Step 2 찜기에 넣어 10분 정도 찐 후 한쪽은 숟가락으로 속을 파내어 땅콩호박 그릇을 만들고, 나머지 남은 호박은 껍질을 벗겨 깍둑썰어주세요. Step 3 달군 냄비에 버터를 넣은 후 양파가 갈색빛이 날 때까지 볶다가 땅콩호박을 넣고 소금으로 간을 해 3분 정도 볶아주세요. Tip. 수프에 양파를 넣으면 단맛과 감칠맛이 생겨요 Step 4 물을 넣어 끓이다가 핸드블렌더로 곱게 갈아주세요. Step 5 우유를 넣고 약한 불에서 5분 정도 잘 저어가며 끓여주세요. 올리고당, 소금, 후춧가루를 넣고 23분간 더 끓이면서 농도와 간을 조절해주세요. Tip. 치킨스톡을 넣어 끓이면 감칠맛이 더해질 수 있어요 Step 6 속을 파낸 땅콩호박 그릇에 수프를 담아 완성해 주세요. Tip. 기호에 따라 견과류와 다진 파슬리, 생크림 등을 올려 만드셔도 돼요","['저칼로리', '고지방', '고염', '고당']",다이어트,다이어트
AmrE6kRKTx782jTTZsJb8mF4,고구마수프,고구마 중간크기 2개  우유 2컵  물 1컵  다진양파 2큰술  파마산치즈 2큰술  올리브유 약간  소금 약간,Step 1 고구마는 삶아서 껍질을 벗긴 후 우유와 함께 블렌더에 곱게 갈아주세요. Step 2 냄비에 올리브유를 조금 두르고 다진 양파를 넣고 볶다가 1번의 갈아 놓은 고구마와 물 1컵을 넣고 끓여주세요. 물은 농도를 맞춰가면서 넣어주세요 다진 Step 3 고구마스프가 어느 정도 끓으면 파마산 치즈 2큰술과 소금을 넣어 간을 맞춰주세요. Step 4 스프가 완성되면 그릇에 담고 취향에 따라 파마산 치즈를 뿌려 드세요. 고구마칩을 고명으로 얹어드셔도 좋아요.,"['고지방', '고염']",양식,일반
vuUK5yBoUyE8vpNzywNm93uf,마크로비오틱 유부초밥,유부 7장  세발나물 50g  당근 70g  연근 30g  비트 10g  매실효소 3티스푼  현미밥 300g  소금 약간  간장 약간  간장 1티스푼  물 13컵  조청 2티스푼,"Step 1 당근은 채를 썰고, 연근은 얇게 슬라이스하세요. Step 2 슬라이스 한 연근을 끓는 물에 살짝 데쳐주세요. 비트를 작게 썰어 매실효소와 소금에 섞고 데친 연근을 담가두어 물을 들여주세요. 비트가 없으면 그냥 매실효소와 소금으로만 맛을 내도 돼요. Step 3 끓는 물에 세발나물을 데친 후 간장에 버무려주세요. Step 4 당근은 기름 두른 팬에 볶으면서 소금으로 간을 해주세요. Step 5 생유부는 조림장을 넣어 바짝 조리고 물기를 짜주세요. Step 6 뜨거운 현미밥에 매실효소와 소금 섞은 것을 넣어 버무려주세요. 조린 유부에 현미 초밥을 채워 넣고 세 가지 채소 고명을 올려주세요. Step 7 완성된 요리를 나무도마에 플레이팅해 올려주세요.","['저칼로리', '고지방', '고염']",채식,채식
HUZjXRjGivhx6DYB1ePUPF9U,키토 김밥,김밥 김 2장 | 소 등심 250g | 달걀 4개 | 케일 (깻잎 또는 상추로 대체 가능) 8장 | 빨간 파프리카 1개 | 오이 ½개 | 소금 약간 | 후춧가루 약간 | 식용유 약간 | 마요네즈 2큰술 | 고추냉이 1작은술 | 간장 1큰술,"Step 1 오이와 파프리카는 얇게 채를 썰고 등심은 길게 썰어 주세요. Step 2 달군 팬에 기름을 두른 후 등심을 노릇하게 구워주세요. 소금 후추로 간을 해주세요. Step 3 김에 케일을 깔고 오이, 파프리카, 등심을 넣은 후 말아주세요. Step 4 달걀에 소금을 약간 넣고 풀어준 후 채에 한 번 걸러주세요. Step 5 달군 팬에 달걀 물을 붓고 가장자리가 익으면 말아둔 김밥을 넣고 말아 달걀옷을 입혀주세요. Step 6 회 정도 반복해 달걀 물을 입힌 후 먹기 좋게 썰어주세요. Step 7 그릇에 담아 소스를 곁들여 맛있게 즐겨주세요. tip. 완전히 식은 후 썰어야 터지지 않아요 tip. 소 등심 외에도 닭가슴살, 크래미, 두부 등을 활용해 만들어도 좋아요","['고단백', '저칼로리', '고지방', '고염']",한식,일반
xvFGugWzS7tCwaMMWqVYU4AP,로스트 홀 콜리플라워,콜리플라워 1개600g  다진 파슬리 약간  그라나 파다노 치즈 약간  올리브오일 12 컵  마늘가루 2큰술  타임가루 1작은술  소금 약간  후춧가루 약간,Step 1 콜리플라워는 식초를 1큰술 탄 물에 10분 정도 담근 후 흐르는 물에 씻어주세요. Step 2 볼에 소스 재료를 넣고 섞어주세요. 소스를 콜리플라워에 골고루 발라주세요. Step 3 도로 예열한 오븐에 넣고 5560분간 구워주세요. tip. 콜리플라워를 찜기에 살짝 찐 후 오븐에서 구우면 좀 더 빨리 조리할 수 있어요 Step 4 다진 파슬리와 파마산 치즈를 뿌려 맛있게 즐겨주세요.,"['저칼로리', '고지방']",채식,채식
AAsRpnmmuEnHjuo7sdc11bqG,달걀 파스타,파스타 면 180g  달걀 3개  슬라이스 치즈 2장  올리브오일 2큰술  다진 마늘 1작은술  대파 12대  후춧가루 약간  고형 치킨스톡 13조각  면수 1컵  소금 약간,"Step 1 물에 소금 1큰술을 넣어 끓여주세요. 끓는 물에 파스타면을 넣고 1012분 정도 삶아주세요. 면수는 1컵 따로 덜어주세요. tip. 소금은 물이 끓기 전 처음부터 넣어주세요. tip. 파스타면은 나중에 더 익히므로 80까지만 익혀주세요 Step 2 슬라이스 치즈는 잘게 썰어주세요. 볼에 달걀을 풀어 치즈를 넣고 섞어주세요. Step 3 대파는 송송 썰어주세요. Step 4 팬에 올리브오일을 두르고 다진마늘과 대파를 넣어 약불에서 볶아주세요. 삶아둔 파스타면과 면수, 치킨스톡을 넣고 중불에서 2분 정도 볶아주세요. 불을 약불로 낮춘 후 면수가 면에 잘 흡수 될 수 있도록 팬을 흔들어 주세요. tip. 처음에는 면수 12컵을 넣어 볶다가 양을 보면서 추가해주세요 Step 5 볶은 면에 달걀 치즈물을 붓고 중불에서 가볍게 익혀주세요. 소금 1작은술을 넣어 간을 해 주세요. tip. 까르보나라와 다르게 달걀이 덩어리질 수 있도록 중불에서 익혀 주세요 Step 6 달걀이 부드럽게 익으면 불을 끄고 후춧가루를 뿌려 완성해 주세요. Step 7 달걀파스타를 접시에 담아 맛있게 즐겨주세요.","['고단백', '고지방', '고염']",양식,일반
JB4F5sgFwaBQ4Ur3rGwPesF4,새우완자찜,새우살 250g  청경채 3대  만가닥버섯 한 줌  대파 1대  마늘 2톨  달걀 흰자 12개  녹말가루 4큰술  다진 마늘 12작은술  다진 파 12큰술  후춧가루 약간  간장 1큰술  식초 1큰술  설탕 1큰술  물 14컵,"Step 1 새우살은 물기를 제거하고 곱게 다진 후 완자 양념 재료를 넣어 잘 치대고 한입 크기로 동그랗게 빚어주세요. Step 2 법랑 접시에 종이호일을 깔고 완자를 올린 후 1단에 넣고 광파오븐 수동요리 스팀 찜에서 23분간 익혀주세요. 광파오븐 스팀 물통에 물을 채우고 시작해주세요. Step 3 청경채와 만다리 버섯은 밑동을 자르고 가볍게 씻어 준비해주세요. 대파는 채썰고 마늘은 편으로 썰어 준비해 주세요. Step 4 팬에 기름을 약간 두르고 편 썬 마늘을 볶다가 청경채, 버섯을 넣고 볶아주세요. 소스 재료를 붓고 끓어오르면 대파를 넣고 불을 꺼주세요. Step 5 접시에 소스를 붓고 새우 완자를 올려 맛있게 즐겨주세요.","['고단백', '저칼로리', '고지방']",중식,일반
a5tVRmd5RT13jJ936tnncqwd,채소 면 두부 파스타,주키니혹은 애호박 개  당근 개  넓은 포두부 면 100g  문어 다리 숙회 1개  마늘 가루 1.5큰술  페퍼론치노 3개  굴소스 1큰술  치킨스톡파우더 1큰술  올리브오일 약간  소금 약간  후추 약간,"Step 1 조리법 주키니와 당근을 깨끗하게 씻고 당근은 껍질을 벗겨주세요. 로지 스파이럴라이저를 사용해 주키 니와 당근을 채소 면으로 만들어주세요. 이때 채소 면이 끊어지지 않도록 주의해주세요. Step 2 문어 다리 숙회는 한입 크기로 둥글게 썰어 준비해주세요. 3. 달군 팬에 올리브오일을 넉넉히 두르고 페페론치노를 넣어 매콤한 기름을 만든 후 페페론치노는 건져주세요. Step 3 포두부 면을 넣고 마늘 가루를 뿌려 볶아주세요. 순서1의 채소면을 넣고 소금,후추로 간을 맞춘 후 조금 더 볶아주세요. 5. 채소면에서 수분이 나와 숨이 죽을 때 즈음 굴소스와 치킨스톡을 넣어 잘 섞어주세요. Step 4 완성 불을 끄고 순서2의 문어 다리 숙회를 넣어 잘 섞이도록 버무린 후 접시에 담아내주세요.","['고단백', '저칼로리', '고지방', '고염']",다이어트,다이어트
K9a135iyFtmccy1Tk7KCsuCe,밀푀유나베,한우 불고기용 300g  알배추 1포기  깻잎 100g  청경채 200g  만가닥버섯 100g  팽이버섯 50g  표고버섯 3개  물 6컵  멸치 10마리  다시마 3조각  무 50g  표고버섯밑둥 3개  국간장 12큰술  소금 두꼬집  간장 2큰술  식초 1큰술  올리고당 12큰술  설탕 1큰술  다진양파 1큰술,"Step 1 냄비에 육수재료를 모두 넣고 10분간 끓이다 다시마를 건져낸 후 10분가량 더 끓여서 육수를 만들어 주시고 간장을 조금 넣어 간을 맞춰 주세요. 배추, 깻잎, 고기, 배추 순으로 차곡차곡 쌓으신 후 전골 냄비 높이에 맞춰서 잘라주세요. 고기 Step 2 전골 냄비에 청경채를 깔아주신 후 잘라 놓은 배추와 고기를 겹겹이 담아주세요. Step 3 마지막으로 버섯를 넣고 육수를 냄비의 23정도가 올라오도록 넣은 후 배추와 고기가 익을 때까지 끓여주세요. Step 4 폰즈소스에 고기와 채소를 찍어서 드세요. 취향에 따라 시판용 스윗트 칠리소스와 함께 드셔도 좋아요. 남은 국물에는 국수를 넣어 삶아 드시거나 죽을 만들어서 드시면 좋아요.","['저칼로리', '고염']",일식,일반
hFYZX15WEQjVDLYkXwVt4HQc,필리치즈샌드위치,"쇠고기 불고기용 200g  양파 개  피망빨강, 초록 개씩  소금 약간  후춧가루 약간  핫도그 빵 2개  식용유 약간  콜비잭치즈 60g  올리브오일 1큰술  파프리카 파우더 약간","Step 1 쇠고기는 고기 밑간 재료를 넣어 5분 정도 밑간을 해주세요. 양파와 피망은 6cm 길이로 채썰어주세요. 콜비잭치즈는 얇게 슬라이스해주세요. Step 2 달군 팬에 버터를 바른 후 핫도그 빵을 앞뒤로 노릇하게 구워주세요. Step 3 달군 팬에 오일을 두른 후 양파와 피망에 소금, 후춧가루를 뿌리고 중불에서 5분 정도 볶아 그릇에 덜어주세요. Step 4 달군 팬에 밑간한 쇠고기를 3분 정도 볶아주세요. 볶아둔 야채를 넣어 같이 볶아주세요. Step 5 콜비잭치즈를 올린 후 치즈가 녹을 정도로 뚜껑을 닫고 3분 정도 익혀주세요. 빵 안쪽에 볶은 고기를 넣어 완성해주세요. 기호에 따라 모짜렐라 치즈 등을 추가로 넣어서 만들어드셔도 좋아요.","['저칼로리', '고지방', '고염']",양식,일반
hEabCd2u84CS3jr6goZibNuW,파프리카컵리조토,파프리카 6개  햄슬라이스 5장  양파 12개  당근 13개  애호박 13개  피자치즈 2컵  고슬고슬한 밥 2공기  버터 1큰술  소금 12작은술  후추 약간  파슬리가루 약간  생크림 23컵,"Step 1 파프리카는 꼭지부분에서 2센치되는 부분을 자르고, 속을 파내어주세요. 칼을 이용해 파프리카에 눈, 코, 입을 만들어주세요. Step 2 햄, 양파, 당근, 애호박은 잘게 다져주세요. Step 3 팬에 버터를 두르고 양파, 당근, 호박, 햄, 밥 순으로 넣고 약간의 소금, 후추를 뿌려 볶아주세요. 야채와 밥이 볶아지면, 생크림을 넣어 중불에서 2분정도 더 볶고 소금, 후추로 밑간 해주세요. Step 4 속을 파낸 파프리카를 약간의 소금, 후추로 밑간 한 후 피자치즈 1큰술을 깔고, 볶아놓은 밥을 넣어 속을 채워주세요. 그 위에 피자치즈와 파슬리가루를 올려주세요. Step 5 도로 예열한 오븐에 넣어 치즈가 녹을 때까지 810분정도 구워주세요. Step 6 데코용으로 치즈 빗자루도 만들어보세요. 슬라이스 치즈를 4등분으로 자른 후, 치즈 윗부분을 1센치 정도 남기고 칼집을 촘촘히 넣어주세요. 칼집이 들어가지 않은 치즈 윗부분으로 긴 막대과자를 돌돌 감싸고, 살짝 데친 영양부추로 묶어주세요. Step 7 리조토와 함께 파프리카컵도 맛있게 즐겨보세요.","['저칼로리', '고지방', '고염']",양식,일반
ai5E4bM6hrQMhSb27eCXas6M,쑥 주먹밥,데친 쑥 한 줌 (100g) | 잔 멸치 1컵 | 다진 견과류 ¼컵 | 통깨 약간 | 밥 2공기 | 올리고당 2큰술 | 간장 ½큰술 | 설탕 1작은술 | 참기름 1큰술 | 국간장 1작은술 | 소금 한 꼬집 | 깨소금 약간 | 소금 ¼작은술 | 깨소금 1큰술,"Step 1 데친 쑥은 잘게 잘라 볼에 쑥 양념 재료와 함께 무쳐주세요. tip. 생 쑥을 사용할 경우 물과 소금을 넣어 물이 끓으면 쑥을 넣어 1015초 정도 살짝 데친 후 찬물에 헹궈 물기를 꼭 짜서 사용해 주세요 Step 2 달군 팬에 올리브 오일을 두른 후 잔 멸치와 견과류를 넣어 볶아주세요. 멸치가 볶아지면 불을 끈 후 멸치 양념 재료를 넣어 고루 섞어주세요. Step 3 볼에 고슬고슬하게 지은 밥과 밥 양념 재료, 쑥, 볶은 멸치를 넣어 고루 섞어주세요. Step 4 한입 크기로 동그랗게 모양을 잡아 주먹밥을 만들고 통깨를 뿌려주세요. Step 5 접시에 담아 먹거나 도시락통에 담아 맛있게 즐겨주세요.","['고지방', '고염']",한식,일반
